,bedrooms,sqft_lot,sqft_living,price,floors10,floors15,floors20,floors25,floors30,floors35,view00,view10,view20,view30,view40,grade3,grade4,grade5,grade6,grade7,grade8,grade9,grade10,grade11,grade12,grade13
20959,1.3862943611198906,8.612503371220562,8.17188200612782,13.69784126583885,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20960,1.0986122886681098,7.186144304522325,7.365180126021013,13.465953081794405,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20961,1.0986122886681098,7.718685495198466,7.438383530044307,12.498742259492994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20962,1.0986122886681098,8.181160858023409,7.3777589082278725,12.629541378077914,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20963,0.6931471805599453,6.912742820493176,7.251344983372214,12.89896979483491,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20964,1.0986122886681098,7.113142108707088,7.365180126021013,13.112313041550827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20965,1.0986122886681098,9.3615151997733,8.27893600229198,13.66157352198021,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20966,1.6094379124341003,9.169518377455928,8.400659375160286,13.648215535186942,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20967,1.3862943611198906,8.517193191416238,7.605392364814935,12.622180913736818,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20968,1.791759469228055,8.943114308091785,7.912789220690681,12.745485726148077,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20969,1.0986122886681098,8.431635303054591,7.644919344958857,12.611537753638338,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20970,0.6931471805599453,6.920671504248683,6.887552571664617,12.721587258782296,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20971,1.6094379124341003,8.633908991112198,7.942717540573791,13.076319438902923,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20972,1.3862943611198906,9.050523670522297,8.061486866871327,13.617059619240436,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20973,1.6094379124341003,8.910585718290132,8.016317898503415,13.270783382522602,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20974,0.6931471805599453,6.84587987526405,7.154615356913663,12.765688433465597,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20975,1.0986122886681098,7.05617528410041,7.615791072035833,13.721199878493033,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20976,1.0986122886681098,8.420682291035394,7.820037989458753,12.933621252807452,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20977,1.0986122886681098,8.411832675758411,8.016317898503415,13.17115354157376,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20978,0.6931471805599453,6.536691597591305,7.293017679772782,13.38472764187182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20979,1.0986122886681098,6.904750769961838,7.3901814282264295,13.017002861746503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20980,1.3862943611198906,9.025575833531088,8.616133139271142,14.054527458434775,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20981,1.0986122886681098,9.244161920451694,8.070906088787819,13.457406021215947,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20982,1.3862943611198906,8.279697133877628,7.855544677915663,13.709038313453757,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20983,1.3862943611198906,8.294049640102028,7.6255950721324535,12.775638764318764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20984,1.0986122886681098,8.67709870892586,7.795646536334594,13.091904169919621,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20985,1.3862943611198906,8.268218880067506,8.026170194946426,13.570760252896006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20986,0.6931471805599453,9.18132342290569,7.3395376954076745,13.178743710840436,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20987,1.0986122886681098,6.977281341630747,7.177782416195197,13.151339485640847,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20988,1.0986122886681098,8.060855752934316,7.495541943884256,12.922242752847655,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20989,1.0986122886681098,8.34283980427146,7.7706452341291765,12.870300669231842,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20990,1.0986122886681098,7.321188556739478,7.275864600546533,12.936033799212835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20991,1.0986122886681098,7.389563953677635,7.27931883541462,13.164464553422965,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20993,1.3862943611198906,8.568836424568076,8.177515823846075,13.69058885252855,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20994,1.0986122886681098,7.24422751560335,7.6638772587034705,13.17115354157376,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20995,1.6094379124341003,8.412277021466677,7.9996785794994505,13.151922179645874,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20996,1.0986122886681098,8.881975184248867,7.951559331155252,13.286877315548319,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20997,1.3862943611198906,8.83127373772255,8.13739583005665,13.53777881636566,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20998,1.0986122886681098,8.314587291319576,7.414572881350589,12.556729517143344,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20999,0.6931471805599453,6.566672429803241,7.047517221357296,12.732279371334467,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21001,1.0986122886681098,7.221835825288449,7.258412150595307,13.217673557208654,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21002,1.0986122886681098,8.522180732927277,7.528331766707247,12.594391594803367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21003,0.6931471805599453,7.098375638590786,7.200424892944957,12.751299696013497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21004,0.6931471805599453,6.919683849847411,7.333023014386481,13.017002861746503,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21005,1.0986122886681098,7.01571242048723,7.319202458767849,12.948009990259552,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21006,1.0986122886681098,8.242229891372231,7.762170607138205,13.514405465180353,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21007,0.6931471805599453,6.715383386334681,6.917705609835305,12.56374708980199,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21008,1.6094379124341003,9.218209330354878,8.410720946905721,13.676248490630767,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21009,1.0986122886681098,6.898714534329988,7.365180126021013,13.496681756515656,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21010,1.3862943611198906,8.98281222234415,7.919356190660617,12.886641043883259,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21011,1.3862943611198906,8.192847134592865,7.5443321080536885,13.190022025878143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21012,1.0986122886681098,6.870053411798126,7.1853870155804165,12.449018824140563,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21013,1.3862943611198906,8.221747728346623,7.673223121121708,12.468436909997665,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21014,1.3862943611198906,9.034080406560824,8.113726085970747,13.604789526648622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21015,1.0986122886681098,8.131530710604252,7.52294091807237,12.793253571453919,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21016,0.6931471805599453,7.6787889981991535,7.575584651557793,13.122363377404328,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21018,1.3862943611198906,7.961370201719511,7.90100705199242,13.604789526648622,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21019,1.6094379124341003,8.699514748210191,8.019612794400267,13.312983737012978,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21020,1.3862943611198906,8.978408314628894,7.807916628926408,13.500799813124575,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21021,1.3862943611198906,8.249313746260636,7.6544432264701125,12.697715449879391,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21022,0.6931471805599453,7.0326242610280065,6.659293919683638,12.821258284620408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21023,1.6094379124341003,8.838551790227402,7.878534196140362,13.036805489042683,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21024,1.6094379124341003,9.588776807696428,8.554488976159934,14.880221294956703,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21025,1.3862943611198906,9.036463061964891,7.791522819150732,12.80765263256463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21026,1.3862943611198906,8.699514748210191,7.594381242551817,12.449018824140563,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21027,0.0,8.060224240440958,6.579251212010101,12.834681304952548,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21028,0.6931471805599453,6.815639990074331,7.029972911706386,12.834681304952548,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21029,1.3862943611198906,8.411832675758411,7.940939762327791,13.158463843029052,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21030,1.0986122886681098,7.273786317844895,7.313220387090301,12.75419405403986,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21031,1.3862943611198906,6.61338421837956,7.237059026124737,12.618377641514309,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21032,1.3862943611198906,8.506132244056813,7.824046010856292,13.262125319779487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21033,1.3862943611198906,9.177197153382929,8.270269111436624,13.217582643985264,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21034,1.6094379124341003,10.616584408403694,8.87066300440602,13.710150042306449,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21035,1.0986122886681098,7.135687347028144,7.293017679772782,12.892950213076524,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21036,1.6094379124341003,8.930626469173578,8.080237416216702,13.892471599100402,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21037,1.0986122886681098,8.659386957119413,7.90100705199242,13.561778924882042,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21038,1.3862943611198906,9.76042516969429,8.312135107648412,13.142166004700508,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21039,1.3862943611198906,8.524764456912555,8.119993827725105,13.063197066735112,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21040,1.3862943611198906,8.177515823846075,7.383989457978509,12.570715759118084,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21041,1.3862943611198906,8.874867635688053,8.250620082174692,13.805450121049656,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21042,1.0986122886681098,7.118826249062078,7.293017679772782,12.611537753638338,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21043,1.6094379124341003,8.865170419651774,8.06777619577889,13.40746712884131,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21044,1.3862943611198906,8.608495349823023,8.086410275323782,13.45767494070479,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21045,1.0986122886681098,8.420462002456466,7.306531398939505,12.873902018105829,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21046,1.6094379124341003,8.54772239645106,7.9724660159745655,13.415032991367148,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21047,1.3862943611198906,8.517393171418904,7.8399193600125825,13.096019402064726,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21048,1.6094379124341003,9.399306471488806,8.11969625295725,13.55413930030229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21049,0.6931471805599453,7.152268856032539,6.756932389247553,12.68215153296633,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21050,1.3862943611198906,8.710784340468424,8.013012110368916,13.326935543133104,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21051,1.0986122886681098,7.090076835776092,7.1929342212158,12.611537753638338,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21052,1.3862943611198906,8.423761246623686,7.8547691834991324,12.901592010235175,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21053,1.3862943611198906,8.460622839927844,7.878534196140362,12.87266278904011,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21054,1.0986122886681098,7.0326242610280065,7.138866999945524,12.449018824140563,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21055,1.0986122886681098,7.544861068658458,7.595889917718538,13.892471599100402,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21056,1.6094379124341003,8.496990484098719,8.113726085970747,13.365858424966437,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21058,1.0986122886681098,7.030857476116121,7.333023014386481,12.834681304952548,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21059,1.0986122886681098,7.304515946460155,7.484368643286131,13.281927947075667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21060,1.3862943611198906,8.84980082722101,7.757906208351747,13.206704525838079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21061,1.3862943611198906,8.521384396034705,7.779048644925556,12.959844447906553,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21062,1.3862943611198906,8.236685322712457,7.644919344958857,12.834547962729536,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21063,1.0986122886681098,9.035986984831405,7.038783541388542,12.593271944831445,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21064,1.0986122886681098,7.29776828253138,7.580699752224563,12.611537753638338,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21065,1.6094379124341003,8.704668113450987,7.914983005848394,12.889043219638559,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21066,1.3862943611198906,9.313618721429684,8.213652703029998,13.592367006650065,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21067,1.0986122886681098,8.550821372396221,7.757906208351747,12.994507278363448,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21068,1.3862943611198906,8.232971790593437,7.828038032125829,13.42984807715229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21069,1.791759469228055,8.345930261979017,7.937374696163295,13.426592784431616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21070,1.0986122886681098,8.471568013389962,7.408530566894626,12.959726793926773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21071,0.6931471805599453,7.96693349840484,6.966967138613983,12.319356686983513,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21072,1.3862943611198906,9.571853592555165,8.132118772955806,13.11835535600679,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21073,1.3862943611198906,8.719317375506371,7.8407064517494,12.793720411897448,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21074,1.0986122886681098,11.92892159338461,8.055157731819678,13.487006490992238,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21075,1.3862943611198906,9.104979856318357,8.009695357742922,13.180632285528304,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21076,1.0986122886681098,8.496582237512113,7.414572881350589,12.594730635321957,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21077,1.0986122886681098,8.517193191416238,7.478734825567875,12.450977688625896,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21078,1.0986122886681098,7.0630481633881725,7.580699752224563,13.228523573232719,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21079,1.3862943611198906,8.699514748210191,7.543802867501509,12.535196520381616,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21080,1.3862943611198906,8.699514748210191,8.019612794400267,12.973863369085885,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21081,1.3862943611198906,8.822764296703758,8.13739583005665,13.567049198665774,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21082,1.0986122886681098,6.841615476477592,7.450079569807499,13.383187995686226,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21083,1.0986122886681098,8.02059914989697,7.461640392208575,13.010313873595706,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21084,1.3862943611198906,8.353968130313271,7.803843303538772,13.476111241621927,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21085,1.0986122886681098,6.665683717782408,7.081708586105575,12.532278072652707,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21086,1.3862943611198906,8.882391706295847,8.23031079913502,12.802158113246987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21088,1.0986122886681098,7.1308988302963465,7.67786350067821,13.279367126213993,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21089,1.3862943611198906,9.088172738001974,8.24800570160062,14.054527458434775,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21090,0.6931471805599453,6.946013991099227,7.02108396428914,12.850423411901156,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21091,1.3862943611198906,8.272826003650401,7.718685495198466,12.71736815888076,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21092,1.0986122886681098,7.304515946460155,7.3395376954076745,13.16158409055761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21093,0.6931471805599453,6.558197802812269,7.122866658599083,12.66032791780777,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21094,0.6931471805599453,7.0192966537150445,7.05617528410041,13.096019402064726,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21095,1.6094379124341003,8.259716961021523,7.9229859587111955,12.959726793926773,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21096,1.0986122886681098,7.304515946460155,7.365180126021013,13.203574632829152,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21097,1.0986122886681098,7.083387847625295,7.299797366758161,12.676076274775909,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21098,1.3862943611198906,9.347228624038305,8.226840890408578,13.946538820370678,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21099,1.3862943611198906,8.517193191416238,7.575584651557793,12.959844447906553,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21100,1.0986122886681098,7.357556200910353,7.333023014386481,13.070964814318328,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21101,1.0986122886681098,8.34283980427146,7.506591780070841,12.636669294275944,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21102,1.0986122886681098,8.73020559553099,7.9229859587111955,13.634633557296535,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21103,1.6094379124341003,8.59378379357795,8.009695357742922,13.55413930030229,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21104,1.6094379124341003,9.147081032336992,8.258422462458876,13.618126123493274,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21105,1.3862943611198906,8.78523362361273,7.820037989458753,13.297156667777491,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21106,1.3862943611198906,9.170351363759819,8.082093278178382,13.017002861746503,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21107,1.3862943611198906,9.584521190044581,7.948031990637284,13.45166712454693,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21108,1.0986122886681098,8.876125585396185,7.280008252884188,12.611537753638338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21110,1.0986122886681098,7.520234556474628,7.154615356913663,13.208541073645382,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21111,1.0986122886681098,6.88653164253051,7.01211529430638,12.80765263256463,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21112,1.3862943611198906,9.082507000466299,7.951559331155252,13.484920984501217,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21113,1.0986122886681098,7.62657020629066,7.251344983372214,12.541830341213517,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21114,1.3862943611198906,9.500020447090638,8.086410275323782,13.095896191189158,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21115,1.3862943611198906,8.798605650854423,8.016317898503415,13.17115354157376,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21116,1.3862943611198906,8.699848026000312,7.592366128519796,12.751299696013497,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21117,1.0986122886681098,7.941651252930556,7.799753318287247,13.32612021491835,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21118,1.0986122886681098,8.648221453822641,7.746300662231439,12.821258284620408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21119,1.0986122886681098,7.846198815497425,7.138866999945524,13.015891132893811,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21120,1.0986122886681098,8.252446090246952,7.600902459542082,13.151922179645874,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21121,0.6931471805599453,6.548219102762372,7.047517221357296,12.754483029623435,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21122,1.3862943611198906,8.804775258867686,7.944492163932159,12.895462777212407,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21123,0.6931471805599453,7.824046010856292,7.05617528410041,12.644327576461329,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21124,1.0986122886681098,7.944492163932159,7.300472814267799,12.429216196844383,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21125,1.6094379124341003,8.735525185733225,8.387084506069217,14.446782334806132,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21126,0.6931471805599453,7.095893221097532,7.358830898342354,13.45166712454693,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21127,1.3862943611198906,8.785845337961213,8.134467570277563,13.901688254205327,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21128,1.6094379124341003,8.780633799494984,8.15478757276852,13.669706448405869,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21129,1.3862943611198906,9.197255132427527,8.140315540159985,13.527821818823604,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21130,1.6094379124341003,9.031692060548524,7.965545573129992,13.17115354157376,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21131,1.0986122886681098,9.14984699154722,8.003028666384733,13.3999193535571,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21132,1.6094379124341003,9.237858258012922,8.4096079807363,14.403297222866392,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21133,1.6094379124341003,9.002085433155724,8.318742252692399,13.764217263576723,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21134,1.3862943611198906,9.21492982430999,8.261009786023827,14.151982794585487,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21135,0.6931471805599453,7.6586995582682995,6.684611727667927,12.487673766415952,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21136,1.0986122886681098,6.963189985870238,7.3901814282264295,13.017002861746503,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21137,1.3862943611198906,8.37930948405285,7.975908360165538,13.726679344257658,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
